block,species,chr,chr_beg,chr_end,orientation
117,AP011541.2,1,3410554,3422762,+
117,AP012496.1,1,3374274,3386471,+
117,CP004405.1,1,3335020,3347230,+
117,CP010314.1,1,3526241,3538439,+
117,CP003783.1,1,3478188,3490385,+
117,CP003695.1,1,667081,679303,-
118,CP009796.1,1,3420213,3426179,+
118,CP007800.1,1,3536229,3542195,+
118,AL009126.3,1,3563462,3569428,+
118,CP002468.1,1,1576472,1582437,+
118,CP004019.1,1,3388488,3394453,+
118,CP002906.1,1,3357743,3363709,+
118,CP010052.1,1,3563474,3569440,+
118,CP010053.1,1,3563228,3569194,+
118,CP008698.1,1,3541500,3547466,+
118,CP007409.1,1,3374681,3380647,+
118,CP006881.1,1,3381316,3387282,+
118,CP003329.1,1,3563443,3569409,+
118,CP005997.1,1,3407968,3413934,+
118,CP002905.1,1,3520524,3526482,+
118,AP011541.2,1,3427288,3433245,+
118,CP002183.1,1,3348507,3354457,+
118,AP012496.1,1,3390989,3396955,+
118,CP004405.1,1,3351748,3357713,+
118,CP010314.1,1,3542957,3548923,+
118,CP003783.1,1,3494903,3500869,+
118,CP003695.1,1,656597,662564,-
119,CP009796.1,1,3439665,3448038,+
119,CP007800.1,1,3555696,3564069,+
119,AL009126.3,1,3582929,3591302,+
119,CP002468.1,1,1595926,1604300,+
119,CP004019.1,1,3407936,3416307,+
119,CP002906.1,1,3386521,3394879,+
119,CP010052.1,1,3582941,3591314,+
119,CP010053.1,1,3582695,3591068,+
119,CP008698.1,1,3560967,3569340,+
119,CP007409.1,1,3394134,3402508,+
119,CP006881.1,1,3400783,3409156,+
119,CP003329.1,1,3582910,3591283,+
119,CP005997.1,1,3427435,3435808,+
119,CP002905.1,1,3539983,3548368,+
119,AP011541.2,1,3446729,3455089,+
119,CP002183.1,1,3367913,3376288,+
119,AP012496.1,1,3410456,3418829,+
119,CP004405.1,1,3371196,3379570,+
119,CP010314.1,1,3562424,3570797,+
119,CP003783.1,1,3514370,3522743,+
119,CP003695.1,1,633697,642071,-
120,CP009796.1,1,3448067,3458666,+
120,CP007800.1,1,3564098,3574696,+
120,AL009126.3,1,3591331,3601929,+
120,CP002468.1,1,1604329,1614927,+
120,CP004019.1,1,3416336,3426934,+
120,CP002906.1,1,3394908,3405507,+
120,CP010052.1,1,3591343,3601941,+
120,CP010053.1,1,3591097,3601695,+
120,CP008698.1,1,3569369,3579967,+
120,CP007409.1,1,3402537,3413137,+
120,CP006881.1,1,3409185,3419783,+
120,CP003329.1,1,3591312,3601910,+
120,CP005997.1,1,3435837,3446435,+
120,CP002905.1,1,3548401,3558998,+
120,AP011541.2,1,3456421,3467008,+
120,CP002183.1,1,3376323,3386920,+
120,AP012496.1,1,3418858,3429456,+
120,CP004405.1,1,3379599,3390197,+
120,CP010314.1,1,3570826,3581424,+
120,CP003783.1,1,3522772,3533370,+
120,CP003695.1,1,623070,633668,-
121,CP009796.1,1,3468120,3477298,+
121,CP007800.1,1,3588286,3597464,+
121,AL009126.3,1,3615519,3624697,+
121,CP002468.1,1,1623864,1633042,+
121,CP004019.1,1,3436386,3445564,+
121,CP002906.1,1,3414447,3423617,+
121,CP010052.1,1,3615531,3624709,+
121,CP010053.1,1,3615285,3624462,+
121,CP008698.1,1,3593557,3602735,+
121,CP007409.1,1,3427231,3436408,+
121,CP006881.1,1,3433373,3442551,+
121,CP003329.1,1,3615500,3624677,+
121,CP005997.1,1,3460025,3469202,+
121,CP002905.1,1,3573613,3582784,+
121,AP011541.2,1,3478035,3487212,+
121,CP002183.1,1,3400260,3409625,+
121,AP012496.1,1,3443046,3452224,+
121,CP004405.1,1,3399649,3408827,+
121,CP010314.1,1,3595014,3604192,+
121,CP003783.1,1,3546960,3556138,+
121,CP003695.1,1,600302,609478,-
122,CP009796.1,1,3504361,3511549,+
122,CP007800.1,1,3624604,3631765,+
122,AL009126.3,1,3651837,3658998,+
122,CP002468.1,1,1660123,1667311,+
122,CP004019.1,1,3472617,3479804,+
122,CP002906.1,1,3450746,3457917,+
122,CP010052.1,1,3651849,3659010,+
122,CP010053.1,1,3651602,3658763,+
122,CP008698.1,1,3629875,3637036,+
122,CP007409.1,1,3463456,3470643,+
122,CP006881.1,1,3469691,3476852,+
122,CP003329.1,1,3651817,3659004,+
122,CP005997.1,1,3496342,3503529,+
122,CP002905.1,1,3616844,3624032,+
122,CP002183.1,1,3436628,3443814,+
122,AP012496.1,1,3479364,3486551,+
122,CP004405.1,1,3435880,3443067,+
122,CP010314.1,1,3631332,3638493,+
122,CP003783.1,1,3583278,3590439,+
122,CP003695.1,1,565972,573159,-
123,CP009796.1,1,3520768,3530338,+
123,CP007800.1,1,3648006,3657556,+
123,AL009126.3,1,3675239,3684789,+
123,CP002468.1,1,1676533,1685986,+
123,CP002906.1,1,3467140,3476706,+
123,CP010052.1,1,3675251,3684801,+
123,CP010053.1,1,3675004,3684554,+
123,CP008698.1,1,3653277,3662827,+
123,CP006881.1,1,3493093,3502643,+
123,CP003329.1,1,3675245,3684795,+
123,CP005997.1,1,3519770,3529320,+
123,AP012496.1,1,3502792,3512342,+
123,CP010314.1,1,3654734,3664284,+
123,CP003783.1,1,3606680,3616230,+
124,CP009796.1,1,3545485,3556732,+
124,CP007800.1,1,3672703,3683949,+
124,AL009126.3,1,3699936,3711182,+
124,CP002468.1,1,1701140,1712385,+
124,CP004019.1,1,3528240,3539515,+
124,CP002906.1,1,3491856,3503132,+
124,CP010052.1,1,3699948,3711194,+
124,CP010053.1,1,3699701,3710947,+
124,CP008698.1,1,3677974,3689220,+
124,CP007409.1,1,3519285,3530532,+
124,CP006881.1,1,3517790,3529036,+
124,CP003329.1,1,3699942,3711188,+
124,CP005997.1,1,3544467,3555713,+
124,CP002905.1,1,3670366,3681646,+
124,AP011541.2,1,3567907,3579150,+
124,CP002183.1,1,3492463,3503741,+
124,AP012496.1,1,3527489,3538735,+
124,CP004405.1,1,3491497,3502772,+
124,CP010314.1,1,3679431,3690677,+
124,CP003783.1,1,3631377,3642623,+
124,CP003695.1,1,508867,520116,-
125,CP009796.1,1,3589878,3594918,+
125,CP007800.1,1,3715112,3720150,+
125,AL009126.3,1,3742345,3747383,+
125,CP002468.1,1,1743667,1748706,+
125,CP004019.1,1,3579355,3584395,+
125,CP002906.1,1,3544595,3549633,+
125,CP010052.1,1,3742357,3747395,+
125,CP010053.1,1,3742110,3747148,+
125,CP008698.1,1,3720383,3725421,+
125,CP007409.1,1,3563807,3568845,+
125,CP006881.1,1,3560199,3565237,+
125,CP003329.1,1,3742351,3747389,+
125,CP005997.1,1,3586978,3592016,+
125,CP002905.1,1,3723279,3728297,+
125,AP011541.2,1,3612238,3617273,+
125,CP002183.1,1,3546288,3551313,+
125,AP012496.1,1,3569898,3574936,+
125,CP004405.1,1,3542245,3547285,+
125,CP010314.1,1,3721840,3726878,+
125,CP003783.1,1,3673786,3678824,+
125,CP003695.1,1,462719,467760,-
126,CP009796.1,1,3596683,3606935,+
126,CP007800.1,1,3721915,3732166,+
126,AL009126.3,1,3749148,3759399,+
126,CP002468.1,1,1750472,1760722,+
126,CP004019.1,1,3586160,3596410,+
126,CP002906.1,1,3551398,3562505,+
126,CP010052.1,1,3749160,3759411,+
126,CP010053.1,1,3748913,3759164,+
126,CP008698.1,1,3727186,3737437,+
126,CP007409.1,1,3570611,3580863,+
126,CP006881.1,1,3567002,3577253,+
126,CP003329.1,1,3749154,3759405,+
126,CP005997.1,1,3593781,3604032,+
126,CP002905.1,1,3730076,3740316,+
126,AP011541.2,1,3619038,3629282,+
126,CP002183.1,1,3553090,3563323,+
126,AP012496.1,1,3576701,3586952,+
126,CP004405.1,1,3549050,3559300,+
126,CP010314.1,1,3728643,3738894,+
126,CP003783.1,1,3680589,3690840,+
126,CP003695.1,1,450704,460953,-
127,CP009796.1,1,3609386,3614733,+
127,CP007800.1,1,3734595,3739942,+
127,AL009126.3,1,3761828,3767175,+
127,CP002468.1,1,1763173,1768523,+
127,CP004019.1,1,3600687,3606001,+
127,CP002906.1,1,3564956,3570302,+
127,CP010052.1,1,3761840,3767187,+
127,CP010053.1,1,3761593,3766940,+
127,CP008698.1,1,3739866,3745213,+
127,CP007409.1,1,3583293,3588639,+
127,CP006881.1,1,3579682,3585029,+
127,CP003329.1,1,3761834,3767180,+
127,CP005997.1,1,3606461,3611808,+
127,CP002905.1,1,3744651,3750022,+
127,AP011541.2,1,3633560,3638861,+
127,CP002183.1,1,3567624,3572963,+
127,AP012496.1,1,3589381,3594728,+
127,CP004405.1,1,3563577,3568891,+
127,CP010314.1,1,3741323,3746670,+
127,CP003783.1,1,3693269,3698616,+
127,CP003695.1,1,439676,445023,-
128,CP009796.1,1,3625658,3638072,+
128,CP007800.1,1,3750868,3763282,+
128,AL009126.3,1,3778100,3790514,+
128,CP002468.1,1,1779467,1791887,+
128,CP004019.1,1,3616980,3629400,+
128,CP002906.1,1,3581265,3593685,+
128,CP010052.1,1,3778113,3790527,+
128,CP010053.1,1,3777866,3790280,+
128,CP008698.1,1,3756139,3768553,+
128,CP007409.1,1,3599575,3611996,+
128,CP006881.1,1,3595955,3608369,+
128,CP003329.1,1,3778105,3790519,+
128,CP005997.1,1,3622738,3635152,+
128,CP009749.1,1,3548795,3561198,+
128,CP002905.1,1,3764968,3777385,+
128,AP011541.2,1,3649822,3662243,+
128,CP009611.1,1,3571354,3583756,+
128,CP002183.1,1,3587770,3600186,+
128,AP012496.1,1,3605654,3618068,+
128,CP004405.1,1,3579870,3592290,+
128,CP010314.1,1,3757596,3770010,+
128,CP003783.1,1,3709542,3721956,+
128,CP003695.1,1,416328,428745,-
128,CP009748.1,1,3542381,3554785,+
129,CP009796.1,1,3664017,3670391,+
129,CP007800.1,1,3789226,3795600,+
129,AL009126.3,1,3816459,3822833,+
129,CP002468.1,1,1817832,1824213,+
129,CP004019.1,1,3655340,3661713,+
129,CP002906.1,1,3619629,3626002,+
129,CP010052.1,1,3816472,3822846,+
129,CP010053.1,1,3816225,3822599,+
129,CP008698.1,1,3794497,3800871,+
129,CP007409.1,1,3637941,3644261,+
129,CP006881.1,1,3634314,3640688,+
129,CP003329.1,1,3816464,3822838,+
129,CP005997.1,1,3661097,3667471,+
129,CP002905.1,1,3803337,3809710,+
129,AP011541.2,1,3688171,3694540,+
129,CP002183.1,1,3626133,3632515,+
129,AP012496.1,1,3644013,3650387,+
129,CP004405.1,1,3618230,3624603,+
129,CP010314.1,1,3795955,3802329,+
129,CP003783.1,1,3747901,3754275,+
129,CP003695.1,1,384009,390383,-
130,CP009796.1,1,3671183,3683496,+
130,CP007800.1,1,3796373,3808690,+
130,AL009126.3,1,3823606,3835923,+
130,CP002468.1,1,1824992,1837324,+
130,CP004019.1,1,3662527,3674865,+
130,CP002906.1,1,3626823,3639140,+
130,CP010052.1,1,3823619,3835936,+
130,CP010053.1,1,3823372,3835689,+
130,CP008698.1,1,3801644,3813961,+
130,CP007409.1,1,3645071,3657388,+
130,CP006881.1,1,3641461,3653778,+
130,CP003329.1,1,3823611,3835928,+
130,CP005997.1,1,3668244,3680559,+
130,CP009749.1,1,3592834,3605107,+
130,CP002905.1,1,3810901,3823238,+
130,AP011541.2,1,3695306,3707623,+
130,CP009611.1,1,3615394,3627668,+
130,CP002183.1,1,3633706,3646042,+
130,AP012496.1,1,3651160,3663477,+
130,CP004405.1,1,3625417,3637755,+
130,CP010314.1,1,3803102,3815419,+
130,CP003783.1,1,3755048,3767365,+
130,CP003695.1,1,370879,383189,-
130,CP009748.1,1,3585726,3597995,+
131,CP009796.1,1,3701764,3707567,+
131,CP007800.1,1,3823170,3828973,+
131,AL009126.3,1,3850403,3856206,+
131,CP002468.1,1,1855593,1861396,+
131,CP004019.1,1,3693361,3699168,+
131,CP002906.1,1,3653621,3659731,+
131,CP010052.1,1,3850416,3856219,+
131,CP010053.1,1,3850169,3855972,+
131,CP008698.1,1,3828441,3834244,+
131,CP007409.1,1,3675651,3681457,+
131,CP006881.1,1,3668258,3674061,+
131,CP003329.1,1,3850408,3856211,+
131,CP005997.1,1,3695039,3700842,+
131,CP002905.1,1,3840206,3846037,+
131,AP011541.2,1,3722089,3728200,+
131,CP002183.1,1,3658800,3664591,+
131,AP012496.1,1,3677957,3683760,+
131,CP004405.1,1,3656251,3662055,+
131,CP010314.1,1,3829899,3835702,+
131,CP003783.1,1,3781845,3787648,+
131,CP003695.1,1,350610,356411,-
132,CP009796.1,1,3721698,3735826,+
132,CP007800.1,1,3842851,3856977,+
132,AL009126.3,1,3870084,3884210,+
132,CP002468.1,1,1875277,1889403,+
132,CP004019.1,1,3713040,3727176,+
132,CP002906.1,1,3673604,3687742,+
132,CP010052.1,1,3870097,3884223,+
132,CP010053.1,1,3869850,3883976,+
132,CP008698.1,1,3848122,3862248,+
132,CP007409.1,1,3695080,3709218,+
132,CP006881.1,1,3687939,3702065,+
132,CP003329.1,1,3870089,3884215,+
132,CP005997.1,1,3714723,3728845,+
132,CP002905.1,1,3857989,3872132,+
132,AP011541.2,1,3742098,3756221,+
132,CP002183.1,1,3676594,3690737,+
132,AP012496.1,1,3697638,3711764,+
132,CP004405.1,1,3676183,3690312,+
132,CP010314.1,1,3849580,3863706,+
132,CP003783.1,1,3801526,3815442,+
132,CP003695.1,1,322861,336984,-
133,CP009796.1,1,3752563,3764216,+
133,CP007800.1,1,3873714,3885362,+
133,AL009126.3,1,3900947,3912599,+
133,CP002468.1,1,1904550,1916202,+
133,CP004019.1,1,3742322,3753987,+
133,CP002906.1,1,3702890,3714548,+
133,CP010052.1,1,3900960,3912612,+
133,CP010053.1,1,3900713,3912361,+
133,CP008698.1,1,3878985,3890633,+
133,CP007409.1,1,3724364,3736018,+
133,CP006881.1,1,3718802,3730452,+
133,CP003329.1,1,3900952,3912604,+
133,CP005997.1,1,3745582,3757234,+
133,CP002905.1,1,3888865,3900518,+
133,AP011541.2,1,3771369,3783023,+
133,CP002183.1,1,3707474,3719122,+
133,AP012496.1,1,3728501,3740153,+
133,CP004405.1,1,3705458,3717115,+
133,CP010314.1,1,3880443,3892095,+
133,CP003783.1,1,3832179,3843831,+
133,CP003695.1,1,294622,306275,-
134,CP009796.1,1,3790335,3801353,+
134,CP007800.1,1,3911672,3922688,+
134,AL009126.3,1,3938910,3949926,+
134,CP002468.1,1,1944399,1955417,+
134,CP004019.1,1,3780268,3791281,+
134,CP002906.1,1,3740607,3751623,+
134,CP010052.1,1,3938922,3949938,+
134,CP010053.1,1,3938671,3949687,+
134,CP008698.1,1,3916943,3927959,+
134,CP007409.1,1,3761583,3772608,+
134,CP006881.1,1,3756762,3767778,+
134,CP003329.1,1,3938914,3949930,+
134,CP005997.1,1,3785226,3796251,+
134,CP002905.1,1,3927614,3938655,+
134,AP011541.2,1,3810416,3821435,+
134,CP002183.1,1,3747948,3758973,+
134,AP012496.1,1,3766463,3777479,+
134,CP004405.1,1,3743395,3754408,+
134,CP010314.1,1,3918405,3929421,+
134,CP003783.1,1,3870141,3881157,+
134,CP003695.1,1,258253,269251,-
135,CP009796.1,1,3812191,3819997,+
135,CP007800.1,1,3930887,3938699,+
135,AL009126.3,1,3958125,3965937,+
135,CP002468.1,1,1966254,1974066,+
135,CP004019.1,1,3799484,3807297,+
135,CP002906.1,1,3759826,3767638,+
135,CP010052.1,1,3958137,3965949,+
135,CP010053.1,1,3957886,3965698,+
135,CP008698.1,1,3936158,3943970,+
135,CP007409.1,1,3783446,3791258,+
135,CP006881.1,1,3775977,3783789,+
135,CP003329.1,1,3958129,3965941,+
135,CP005997.1,1,3804450,3812262,+
135,CP002905.1,1,3946837,3954635,+
135,AP011541.2,1,3830946,3838758,+
135,CP002183.1,1,3768119,3775900,+
135,AP012496.1,1,3785678,3793490,+
135,CP004405.1,1,3762611,3770416,+
135,CP010314.1,1,3937620,3945432,+
135,CP003783.1,1,3889356,3897168,+
135,CP003695.1,1,239603,247414,-
136,CP009796.1,1,3833042,3838166,+
136,CP007800.1,1,3951745,3956870,+
136,AL009126.3,1,3978983,3984108,+
136,CP002468.1,1,1987108,1992228,+
136,CP004019.1,1,3820599,3825716,+
136,CP002906.1,1,3780682,3785809,+
136,CP010052.1,1,3978995,3984120,+
136,CP010053.1,1,3978744,3983869,+
136,CP008698.1,1,3957016,3962141,+
136,CP007409.1,1,3804304,3809425,+
136,CP006881.1,1,3796835,3801960,+
136,CP003329.1,1,3978987,3984112,+
136,CP005997.1,1,3825307,3830432,+
136,CP002905.1,1,3967689,3972778,+
136,AP011541.2,1,3851803,3856927,+
136,CP002183.1,1,3788955,3794047,+
136,AP012496.1,1,3806536,3811661,+
136,CP004405.1,1,3783718,3788838,+
136,CP010314.1,1,3958478,3963603,+
136,CP003783.1,1,3910214,3915339,+
136,CP003695.1,1,221437,226558,-
137,CP009796.1,1,3838198,3845329,+
137,CP007800.1,1,3956902,3963796,+
137,AL009126.3,1,3984140,3991034,+
137,CP002468.1,1,1992259,1999382,+
137,CP004019.1,1,3825754,3832880,+
137,CP002906.1,1,3785841,3792734,+
137,CP010052.1,1,3984152,3991046,+
137,CP010053.1,1,3983901,3990795,+
137,CP008698.1,1,3962173,3969067,+
137,CP007409.1,1,3809457,3816347,+
137,CP006881.1,1,3801992,3808886,+
137,CP003329.1,1,3984144,3991038,+
137,CP005997.1,1,3830464,3837360,+
137,CP002905.1,1,3974179,3981067,+
137,AP011541.2,1,3856959,3863011,+
137,CP002183.1,1,3795691,3802567,+
137,AP012496.1,1,3811693,3818587,+
137,CP004405.1,1,3788869,3795995,+
137,CP010314.1,1,3963635,3970529,+
137,CP003783.1,1,3915371,3922265,+
137,CP003695.1,1,214509,221405,-
138,CP009796.1,1,3847807,3861745,+
138,CP007800.1,1,3967758,3981696,+
138,AL009126.3,1,3994996,4008934,+
138,CP002468.1,1,2001863,2015802,+
138,CP004019.1,1,3836843,3850778,+
138,CP002906.1,1,3796697,3810631,+
138,CP010052.1,1,3995008,4008946,+
138,CP010053.1,1,3994757,4008695,+
138,CP008698.1,1,3973029,3986967,+
138,CP007409.1,1,3820309,3834241,+
138,CP006881.1,1,3812848,3826786,+
138,CP003329.1,1,3995000,4008938,+
138,CP005997.1,1,3839838,3853775,+
138,CP002905.1,1,3983588,3997587,+
138,AP011541.2,1,3865507,3879441,+
138,CP002183.1,1,3802940,3816931,+
138,AP012496.1,1,3822549,3836487,+
138,CP004405.1,1,3799958,3813893,+
138,CP010314.1,1,3974491,3988429,+
138,CP003783.1,1,3926227,3940165,+
138,CP003695.1,1,198097,212028,-
139,CP009796.1,1,3866400,3871533,+
139,CP007800.1,1,3986353,3991489,+
139,AL009126.3,1,4013591,4018727,+
139,CP002468.1,1,2020447,2025583,+
139,CP004019.1,1,3855436,3860572,+
139,CP002906.1,1,3815288,3820423,+
139,CP010052.1,1,4013603,4018739,+
139,CP010053.1,1,4013352,4018487,+
139,CP008698.1,1,3991624,3996760,+
139,CP007409.1,1,3838896,3844031,+
139,CP006881.1,1,3831443,3836579,+
139,CP003329.1,1,4013595,4018731,+
139,CP005997.1,1,3858432,3863568,+
139,CP002905.1,1,4006573,4011707,+
139,AP011541.2,1,3884099,3889234,+
139,CP002183.1,1,3825920,3831054,+
139,AP012496.1,1,3841144,3846279,+
139,CP004405.1,1,3818551,3823687,+
139,CP010314.1,1,3993086,3998222,+
139,CP003783.1,1,3944822,3949958,+
139,CP003695.1,1,188320,193451,-
140,CP009796.1,1,3878038,3883544,+
140,CP007800.1,1,3997948,4003454,+
140,AL009126.3,1,4025186,4030692,+
140,CP002468.1,1,2032051,2037557,+
140,CP004019.1,1,3863678,3869184,+
140,CP002906.1,1,3824397,3829903,+
140,CP010052.1,1,4025198,4030704,+
140,CP010053.1,1,4024946,4030452,+
140,CP008698.1,1,4003219,4008725,+
140,CP007409.1,1,3850486,3855992,+
140,CP006881.1,1,3843038,3848544,+
140,CP003329.1,1,4025190,4030696,+
140,CP005997.1,1,3870027,3875533,+
140,CP002905.1,1,4016816,4022313,+
140,AP011541.2,1,3903119,3908625,+
140,CP002183.1,1,3843805,3849308,+
140,AP012496.1,1,3852738,3858244,+
140,CP004405.1,1,3826793,3832299,+
140,CP010314.1,1,4004681,4010187,+
140,CP003783.1,1,3956417,3961923,+
141,CP009796.1,1,3902265,3922300,+
141,CP007800.1,1,4020684,4040687,+
141,AL009126.3,1,4047922,4067925,+
141,CP002468.1,1,2054817,2074849,+
141,CP004019.1,1,3894324,3914494,+
141,CP002906.1,1,3854715,3874721,+
141,CP010052.1,1,4047934,4067937,+
141,CP010053.1,1,4047682,4067685,+
141,CP008698.1,1,4025955,4045958,+
141,CP007409.1,1,3877071,3897082,+
141,CP006881.1,1,3865774,3885777,+
141,CP003329.1,1,4047926,4067929,+
141,CP005997.1,1,3892690,3912691,+
141,CP002905.1,1,4040361,4060588,+
141,AP011541.2,1,3929938,3949961,+
141,CP002183.1,1,3870911,3891168,+
141,AP012496.1,1,3875474,3895477,+
141,CP004405.1,1,3857439,3877609,+
141,CP010314.1,1,4027417,4047420,+
141,CP003783.1,1,3979153,3999156,+
141,CP003695.1,1,144605,164607,-
142,CP009796.1,1,3922302,3930084,+
142,CP007800.1,1,4040689,4048471,+
142,AL009126.3,1,4067927,4075709,+
142,CP002468.1,1,2074851,2082632,+
142,CP004019.1,1,3914496,3922278,+
142,CP002906.1,1,3874723,3882505,+
142,CP010052.1,1,4067939,4075721,+
142,CP010053.1,1,4067687,4075469,+
142,CP008698.1,1,4045960,4053742,+
142,CP007409.1,1,3897084,3904866,+
142,CP006881.1,1,3885779,3893561,+
142,CP003329.1,1,4067931,4075713,+
142,CP005997.1,1,3912693,3920475,+
142,CP009749.1,1,3808907,3816679,+
142,CP002905.1,1,4060590,4068358,+
142,AP011541.2,1,3949963,3957721,+
142,CP009611.1,1,3832488,3840260,+
142,CP002183.1,1,3891170,3898955,+
142,AP012496.1,1,3895479,3903261,+
142,CP004405.1,1,3877611,3885393,+
142,CP010314.1,1,4047422,4055204,+
142,CP003783.1,1,3999158,4006941,+
142,CP003695.1,1,136821,144604,-
142,CP009748.1,1,3736529,3744301,+
143,CP009796.1,1,3949661,3956694,+
143,CP007800.1,1,4068047,4075198,+
143,AL009126.3,1,4095285,4102436,+
143,CP010052.1,1,4095297,4102448,+
143,CP010053.1,1,4095045,4102196,+
143,CP008698.1,1,4073318,4080469,+
143,CP006881.1,1,3913137,3920288,+
143,CP003329.1,1,4095289,4102440,+
143,CP005997.1,1,3940051,3947202,+
143,AP012496.1,1,3922837,3929870,+
143,CP010314.1,1,4074780,4081931,+
143,CP003783.1,1,4026517,4033668,+
144,CP009796.1,1,3965245,3973214,+
144,CP007800.1,1,4083748,4091702,+
144,AL009126.3,1,4110986,4118940,+
144,CP002468.1,1,2111473,2119430,+
144,CP004019.1,1,3951147,3959109,+
144,CP002906.1,1,3911073,3919029,+
144,CP010052.1,1,4110998,4118952,+
144,CP010053.1,1,4110746,4118700,+
144,CP008698.1,1,4089019,4096973,+
144,CP007409.1,1,3933731,3941686,+
144,CP006881.1,1,3928838,3936792,+
144,CP003329.1,1,4110990,4118944,+
144,CP005997.1,1,3955752,3963709,+
144,CP002905.1,1,4098690,4106692,+
144,AP011541.2,1,3989667,3997623,+
144,CP002183.1,1,3928953,3936955,+
144,AP012496.1,1,3938420,3946375,+
144,CP004405.1,1,3914262,3922224,+
144,CP010314.1,1,4090481,4098435,+
144,CP003783.1,1,4042218,4050172,+
144,CP003695.1,1,99998,107954,-
145,CP009796.1,1,3990363,3995629,+
145,CP007800.1,1,4110412,4115681,+
145,AL009126.3,1,4137650,4142919,+
145,CP002468.1,1,2135318,2140580,+
145,CP004019.1,1,3982206,3987278,+
145,CP002906.1,1,3942298,3947566,+
145,CP010052.1,1,4137662,4142931,+
145,CP010053.1,1,4137410,4142679,+
145,CP008698.1,1,4115683,4120952,+
145,CP007409.1,1,3963959,3969227,+
145,CP006881.1,1,3955502,3960771,+
145,CP003329.1,1,4137654,4142923,+
145,CP005997.1,1,3982419,3987687,+
145,CP002905.1,1,4133629,4138711,+
145,AP011541.2,1,4030806,4036068,+
145,CP002183.1,1,3960395,3965471,+
145,AP012496.1,1,3965085,3970354,+
145,CP004405.1,1,3945321,3950388,+
145,CP010314.1,1,4117145,4122414,+
145,CP003783.1,1,4068882,4074151,+
145,CP003695.1,1,73325,78594,-
146,CP009796.1,1,4000016,4006499,+
146,CP007800.1,1,4120193,4126677,+
146,AL009126.3,1,4147431,4153915,+
146,CP002468.1,1,2148551,2155034,+
146,CP004019.1,1,3991786,3998268,+
146,CP002906.1,1,3951952,3958437,+
146,CP010052.1,1,4147443,4153927,+
146,CP010053.1,1,4147191,4153675,+
146,CP008698.1,1,4125464,4131948,+
146,CP007409.1,1,3977352,3983835,+
146,CP006881.1,1,3965283,3971767,+
146,CP003329.1,1,4147435,4153919,+
146,CP005997.1,1,3995809,4002292,+
146,CP002905.1,1,4146857,4153343,+
146,AP011541.2,1,4044035,4050521,+
146,CP002183.1,1,3969939,3976433,+
146,AP012496.1,1,3974866,3981350,+
146,CP004405.1,1,3954896,3961378,+
146,CP010314.1,1,4126926,4133410,+
146,CP003783.1,1,4078663,4085147,+
146,CP003695.1,1,58717,65201,-
147,CP009796.1,1,4061758,4066805,+
147,CP007800.1,1,97,5144,+
147,AL009126.3,1,97,5144,+
147,CP002468.1,1,2212112,2217159,+
147,CP004019.1,1,313,5358,+
147,CP002906.1,1,97,5141,+
147,CP010052.1,1,97,5144,+
147,CP010053.1,1,97,5143,+
147,CP008698.1,1,97,5144,+
147,CP007409.1,1,97,5144,+
147,CP006881.1,1,97,5144,+
147,CP003329.1,1,97,5144,+
147,CP005997.1,1,97,5144,+
147,CP009749.1,1,97,5155,+
147,CP002905.1,1,96,5145,+
147,AP011541.2,1,97,5144,+
147,CP009611.1,1,953,6011,+
147,CP002183.1,1,97,5149,+
147,AP012496.1,1,97,5143,+
147,CP004405.1,1,97,5142,+
147,CP010314.1,1,97,5144,+
147,CP003783.1,1,97,5144,+
147,CP003695.1,1,4038612,4043659,-
147,CP009748.1,1,97,5161,+
148,CP007800.1,1,213455,219156,+
148,AL009126.3,1,213447,219148,+
148,CP010052.1,1,213454,219155,+
148,CP010053.1,1,213455,219156,+
148,CP008698.1,1,213455,219156,+
148,CP006881.1,1,213452,219153,+
148,CP003329.1,1,213445,219146,+
148,CP005997.1,1,196976,202677,+
148,AP012496.1,1,213444,219145,+
148,CP010314.1,1,213447,219148,+
148,CP003783.1,1,213459,219160,+
148,CP003695.1,1,3824616,3830316,-
149,CP007800.1,1,512988,519105,+
149,AL009126.3,1,529442,535559,+
149,CP010052.1,1,529449,535566,+
149,CP010053.1,1,529200,535317,+
149,CP008698.1,1,512988,519105,+
149,CP003329.1,1,529439,535556,+
149,AP011541.2,1,520079,526193,+
150,CP007800.1,1,520533,529227,+
150,AL009126.3,1,536987,545681,+
150,CP010052.1,1,536994,545688,+
150,CP010053.1,1,536745,545439,+
150,CP008698.1,1,520533,529227,+
150,CP003329.1,1,536984,545678,+
150,AP011541.2,1,527888,537281,+
150,AP011541.2,1,975555,984243,+
151,CP007800.1,1,635404,647156,+
151,AL009126.3,1,651856,663608,+
151,CP010052.1,1,651865,663617,+
151,CP010053.1,1,651615,663367,+
151,CP008698.1,1,635404,647156,+
151,CP006881.1,1,614890,626642,+
151,CP003329.1,1,651853,663605,+
151,CP005997.1,1,615560,627311,+
151,CP010314.1,1,631345,643097,+
151,CP003783.1,1,631357,643109,+
152,CP007800.1,1,722449,731290,+
152,AL009126.3,1,738901,747742,+
152,CP010052.1,1,738910,747751,+
152,CP010053.1,1,738660,747501,+
152,CP008698.1,1,722449,731290,+
152,CP006881.1,1,701935,710776,+
152,CP003329.1,1,738898,747739,+
152,CP005997.1,1,702606,711477,+
