block,species,chr,chr_beg,chr_end,orientation
398,CP004019.1,1,3311164,3313980,+
398,CP002906.1,1,3286941,3289757,+
398,CP010052.1,1,3489611,3492427,+
398,CP010053.1,1,3489365,3492181,+
398,CP008698.1,1,3467637,3470453,+
398,CP007409.1,1,3300811,3303627,+
398,CP006881.1,1,3307453,3310269,+
398,CP003329.1,1,3489579,3492395,+
398,CP005997.1,1,3334103,3336919,+
398,CP002905.1,1,3446547,3449367,+
398,AP011541.2,1,3317319,3320130,+
398,CP002183.1,1,3288486,3291281,+
398,AP012496.1,1,3321896,3324712,+
398,CP004405.1,1,3274430,3277246,+
398,CP010314.1,1,3469093,3471909,+
398,CP003783.1,1,3421040,3423856,+
398,CP003695.1,1,733639,736456,-
397,CP009796.1,1,3344403,3346656,+
397,CP007800.1,1,3458471,3460724,+
397,AL009126.3,1,3485704,3487957,+
397,CP002468.1,1,1498730,1500978,+
397,CP004019.1,1,3307269,3309522,+
397,CP002906.1,1,3283054,3285299,+
397,CP010052.1,1,3485716,3487969,+
397,CP010053.1,1,3485470,3487723,+
397,CP008698.1,1,3463742,3465995,+
397,CP007409.1,1,3296183,3298430,+
397,CP006881.1,1,3303558,3305811,+
397,CP003329.1,1,3485684,3487937,+
397,CP005997.1,1,3330208,3332461,+
397,CP002905.1,1,3442651,3444906,+
397,AP011541.2,1,3313424,3315672,+
397,CP002183.1,1,3286173,3288426,+
397,AP012496.1,1,3318001,3320254,+
397,CP004405.1,1,3270535,3272788,+
397,CP010314.1,1,3465198,3467451,+
397,CP003783.1,1,3417145,3419398,+
397,CP003695.1,1,738098,740352,-
396,CP009796.1,1,3335266,3342782,+
396,CP007800.1,1,3449334,3456850,+
396,AL009126.3,1,3476567,3484083,+
396,CP002468.1,1,1489593,1497109,+
396,CP004019.1,1,3298132,3305648,+
396,CP002906.1,1,3273907,3281425,+
396,CP010052.1,1,3476579,3484095,+
396,CP010053.1,1,3476333,3483849,+
396,CP008698.1,1,3454605,3462121,+
396,CP007409.1,1,3287046,3294562,+
396,CP006881.1,1,3294421,3301937,+
396,CP003329.1,1,3476547,3484063,+
396,CP005997.1,1,3321071,3328587,+
396,CP009749.1,1,3280080,3287557,+
396,CP002905.1,1,3433512,3441031,+
396,AP011541.2,1,3304287,3311803,+
396,CP009611.1,1,3302161,3309638,+
396,CP002183.1,1,3277042,3284553,+
396,AP012496.1,1,3308864,3316380,+
396,CP004405.1,1,3261398,3268914,+
396,CP010314.1,1,3456061,3463577,+
396,CP003783.1,1,3408008,3415524,+
396,CP003695.1,1,741974,749491,-
396,CP009748.1,1,3275283,3282760,+
395,CP009796.1,1,3331679,3334586,+
395,CP007800.1,1,3445747,3448654,+
395,AL009126.3,1,3472980,3475887,+
395,CP002468.1,1,1475245,1478149,+
395,CP004019.1,1,3283777,3286683,+
395,CP002906.1,1,3270315,3273216,+
395,CP010052.1,1,3472992,3475899,+
395,CP010053.1,1,3472746,3475653,+
395,CP008698.1,1,3451018,3453925,+
395,CP007409.1,1,3283459,3286366,+
395,CP006881.1,1,3290834,3293741,+
395,CP003329.1,1,3472960,3475867,+
395,CP005997.1,1,3317484,3320391,+
395,CP002905.1,1,3429916,3432830,+
395,AP011541.2,1,3300696,3303603,+
395,CP002183.1,1,3273455,3276355,+
395,AP012496.1,1,3305277,3308184,+
395,CP004405.1,1,3247049,3249955,+
395,CP010314.1,1,3452474,3455381,+
395,CP003783.1,1,3404421,3407328,+
395,CP003695.1,1,750179,753078,-
394,CP009796.1,1,3327130,3328894,+
394,CP007800.1,1,3441198,3442962,+
394,AL009126.3,1,3468431,3470195,+
394,CP002468.1,1,1470697,1472461,+
394,CP004019.1,1,3279228,3280992,+
394,CP002906.1,1,3265767,3267530,+
394,CP010052.1,1,3468443,3470207,+
394,CP010053.1,1,3468197,3469961,+
394,CP008698.1,1,3446469,3448233,+
394,CP007409.1,1,3278912,3280674,+
394,CP006881.1,1,3286285,3288049,+
394,CP003329.1,1,3468411,3470175,+
394,CP005997.1,1,3312935,3314699,+
394,CP002905.1,1,3426403,3428159,+
394,AP011541.2,1,3296148,3297912,+
394,CP002183.1,1,3269937,3271698,+
394,AP012496.1,1,3300728,3302492,+
394,CP004405.1,1,3242500,3244264,+
394,CP010314.1,1,3447925,3449689,+
394,CP003783.1,1,3399872,3401636,+
394,CP003695.1,1,755862,757627,-
393,CP009796.1,1,3322773,3326415,+
393,CP007800.1,1,3436798,3440483,+
393,AL009126.3,1,3464031,3467716,+
393,CP010052.1,1,3464043,3467728,+
393,CP010053.1,1,3463797,3467482,+
393,CP008698.1,1,3442069,3445754,+
393,CP006881.1,1,3281885,3285570,+
393,CP003329.1,1,3464011,3467696,+
393,CP005997.1,1,3308535,3312220,+
393,AP012496.1,1,3296328,3300013,+
393,CP010314.1,1,3443525,3447210,+
393,CP003783.1,1,3395472,3399157,+
393,CP003695.1,1,758341,762026,-
392,CP009796.1,1,3319204,3321160,+
392,CP007800.1,1,3433229,3435185,+
392,AL009126.3,1,3460462,3462418,+
392,CP002468.1,1,1466196,1468146,+
392,CP004019.1,1,3274721,3276677,+
392,CP002906.1,1,3261260,3263216,+
392,CP010052.1,1,3460474,3462430,+
392,CP010053.1,1,3460228,3462184,+
392,CP008698.1,1,3438500,3440456,+
392,CP007409.1,1,3274403,3276359,+
392,CP006881.1,1,3278316,3280272,+
392,CP003329.1,1,3460442,3462398,+
392,CP005997.1,1,3304966,3306922,+
392,CP002905.1,1,3421907,3423850,+
392,AP011541.2,1,3291641,3293597,+
392,CP002183.1,1,3264138,3266099,+
392,AP012496.1,1,3292759,3294715,+
392,CP004405.1,1,3237993,3239949,+
392,CP010314.1,1,3439956,3441912,+
392,CP003783.1,1,3391903,3393859,+
392,CP003695.1,1,763639,765596,-
391,CP009796.1,1,3314115,3315510,+
391,CP007800.1,1,3428143,3429538,+
391,AL009126.3,1,3455376,3456771,+
391,CP002468.1,1,1463250,1464642,+
391,CP004019.1,1,3268793,3270185,+
391,CP002906.1,1,3256183,3257570,+
391,CP010052.1,1,3455388,3456783,+
391,CP010053.1,1,3455142,3456537,+
391,CP008698.1,1,3433414,3434809,+
391,CP007409.1,1,3269314,3270709,+
391,CP006881.1,1,3273230,3274625,+
391,CP003329.1,1,3455356,3456751,+
391,CP005997.1,1,3299880,3301275,+
391,CP002905.1,1,3404761,3406156,+
391,AP011541.2,1,3286554,3287946,+
391,CP002183.1,1,3248640,3250037,+
391,AP012496.1,1,3287673,3289068,+
391,CP004405.1,1,3232065,3233457,+
391,CP010314.1,1,3434870,3436265,+
391,CP003783.1,1,3386817,3388212,+
391,CP003695.1,1,769273,770667,-
390,CP009796.1,1,3312883,3314114,+
390,CP007800.1,1,3426911,3428142,+
390,AL009126.3,1,3454144,3455375,+
390,CP002468.1,1,1462018,1463249,+
390,CP004019.1,1,3267561,3268792,+
390,CP002906.1,1,3254951,3256182,+
390,CP010052.1,1,3454156,3455387,+
390,CP010053.1,1,3453910,3455141,+
390,CP008698.1,1,3432182,3433413,+
390,CP007409.1,1,3268082,3269313,+
390,CP006881.1,1,3271998,3273229,+
390,CP003329.1,1,3454124,3455355,+
390,CP005997.1,1,3298648,3299879,+
390,CP009749.1,1,3249042,3250260,+
390,CP002905.1,1,3403529,3404760,+
390,AP011541.2,1,3285322,3286553,+
390,CP009611.1,1,3262375,3263593,+
390,CP002183.1,1,3247413,3248639,+
390,AP012496.1,1,3286441,3287672,+
390,CP004405.1,1,3230833,3232064,+
390,CP010314.1,1,3433638,3434869,+
390,CP003783.1,1,3385585,3386816,+
390,CP003695.1,1,770669,771900,-
390,CP009748.1,1,3244277,3245495,+
389,CP009796.1,1,3309425,3311604,+
389,CP007800.1,1,3423453,3425632,+
389,AL009126.3,1,3450686,3452865,+
389,CP002468.1,1,1458552,1460739,+
389,CP004019.1,1,3264103,3266282,+
389,CP002906.1,1,3251511,3253672,+
389,CP010052.1,1,3450698,3452877,+
389,CP010053.1,1,3450452,3452631,+
389,CP008698.1,1,3428724,3430903,+
389,CP007409.1,1,3264624,3266803,+
389,CP006881.1,1,3268540,3270719,+
389,CP003329.1,1,3450666,3452845,+
389,CP005997.1,1,3295190,3297369,+
389,CP002905.1,1,3400072,3402250,+
389,AP011541.2,1,3281884,3284043,+
389,CP009611.1,1,3258957,3261096,+
389,CP002183.1,1,3243968,3246128,+
389,AP012496.1,1,3282983,3285162,+
389,CP004405.1,1,3227375,3229554,+
389,CP010314.1,1,3430180,3432359,+
389,CP003783.1,1,3382127,3384306,+
389,CP003695.1,1,773179,775358,-
389,CP009748.1,1,3240860,3242973,+
388,CP009796.1,1,3307066,3308515,+
388,CP007800.1,1,3421093,3422543,+
388,AL009126.3,1,3448326,3449776,+
388,CP002468.1,1,1456193,1457642,+
388,CP004019.1,1,3261743,3263193,+
388,CP002906.1,1,3246860,3248321,+
388,CP010052.1,1,3448338,3449788,+
388,CP010053.1,1,3448092,3449542,+
388,CP008698.1,1,3426364,3427814,+
388,CP007409.1,1,3262265,3263714,+
388,CP006881.1,1,3266180,3267630,+
388,CP003329.1,1,3448306,3449756,+
388,CP005997.1,1,3292830,3294280,+
388,CP002905.1,1,3397720,3399161,+
388,AP011541.2,1,3239838,3241288,+
388,AP012496.1,1,3280623,3282073,+
388,CP004405.1,1,3225015,3226465,+
388,CP010314.1,1,3427820,3429270,+
388,CP003783.1,1,3379767,3381217,+
388,CP003695.1,1,776267,777718,-
387,CP009796.1,1,3304839,3306902,+
387,CP007800.1,1,3418866,3420929,+
387,AL009126.3,1,3446099,3448162,+
387,CP002468.1,1,1453966,1456029,+
387,CP004019.1,1,3259514,3261576,+
387,CP002906.1,1,3244636,3246698,+
387,CP010052.1,1,3446111,3448174,+
387,CP010053.1,1,3445865,3447928,+
387,CP008698.1,1,3424137,3426200,+
387,CP007409.1,1,3260038,3262100,+
387,CP006881.1,1,3263953,3266016,+
387,CP003329.1,1,3446079,3448142,+
387,CP005997.1,1,3290603,3292666,+
387,CP002905.1,1,3393827,3395893,+
387,AP011541.2,1,3237639,3239671,+
387,CP002183.1,1,3236977,3239037,+
387,AP012496.1,1,3278396,3280459,+
387,CP004405.1,1,3222786,3224848,+
387,CP010314.1,1,3425593,3427656,+
387,CP003783.1,1,3377540,3379603,+
387,CP003695.1,1,777887,779949,-
386,CP009796.1,1,3290177,3294421,+
386,CP007800.1,1,3405135,3409379,+
386,AL009126.3,1,3432368,3436612,+
386,CP002468.1,1,1440231,1444475,+
386,CP004019.1,1,3244851,3249095,+
386,CP002906.1,1,3229972,3234216,+
386,CP010052.1,1,3432380,3436624,+
386,CP010053.1,1,3432134,3436378,+
386,CP008698.1,1,3410406,3414650,+
386,CP007409.1,1,3245392,3249636,+
386,CP006881.1,1,3250222,3254466,+
386,CP003329.1,1,3432348,3436592,+
386,CP005997.1,1,3276872,3281116,+
386,CP002905.1,1,3380098,3384343,+
386,AP011541.2,1,3222979,3227223,+
386,CP002183.1,1,3223283,3227492,+
386,AP012496.1,1,3264665,3268909,+
386,CP004405.1,1,3208123,3212367,+
386,CP010314.1,1,3411862,3416106,+
386,CP003783.1,1,3363809,3368053,+
386,CP003695.1,1,790365,794609,-
385,CP009796.1,1,3240687,3243230,+
385,CP007800.1,1,3355700,3358245,+
385,AL009126.3,1,3382933,3385478,+
385,CP002468.1,1,1390792,1393337,+
385,CP004019.1,1,3195364,3197908,+
385,CP002906.1,1,3180478,3183022,+
385,CP010052.1,1,3382945,3385490,+
385,CP010053.1,1,3382699,3385244,+
385,CP008698.1,1,3360971,3363516,+
385,CP007409.1,1,3195955,3198500,+
385,CP006881.1,1,3200787,3203332,+
385,CP003329.1,1,3382913,3385458,+
385,CP005997.1,1,3227437,3229982,+
385,CP002905.1,1,3330333,3332876,+
385,AP011541.2,1,3173548,3176093,+
385,CP002183.1,1,3173667,3176209,+
385,AP012496.1,1,3215230,3217775,+
385,CP004405.1,1,3158645,3161189,+
385,CP010314.1,1,3362427,3364972,+
385,CP003783.1,1,3314374,3316919,+
385,CP003695.1,1,841503,844047,-
384,CP009796.1,1,3237574,3240370,+
384,CP007800.1,1,3352588,3355383,+
384,AL009126.3,1,3379821,3382616,+
384,CP002468.1,1,1387678,1390471,+
384,CP004019.1,1,3192252,3195047,+
384,CP002906.1,1,3177364,3180161,+
384,CP010052.1,1,3379833,3382628,+
384,CP010053.1,1,3379587,3382382,+
384,CP008698.1,1,3357859,3360654,+
384,CP007409.1,1,3192841,3195634,+
384,CP006881.1,1,3197675,3200470,+
384,CP003329.1,1,3379801,3382596,+
384,CP005997.1,1,3224324,3227120,+
384,CP002905.1,1,3327170,3330016,+
384,AP011541.2,1,3158069,3160866,+
384,CP002183.1,1,3170503,3173345,+
384,AP012496.1,1,3212118,3214913,+
384,CP004405.1,1,3155533,3158328,+
384,CP010314.1,1,3359315,3362110,+
384,CP003783.1,1,3311262,3314057,+
384,CP003695.1,1,844364,847160,-
383,CP009796.1,1,3233723,3237104,+
383,CP007800.1,1,3348737,3352118,+
383,AL009126.3,1,3375970,3379351,+
383,CP002468.1,1,1383827,1387208,+
383,CP004019.1,1,3188401,3191782,+
383,CP002906.1,1,3173510,3176894,+
383,CP010052.1,1,3375982,3379363,+
383,CP010053.1,1,3375736,3379117,+
383,CP008698.1,1,3354008,3357389,+
383,CP007409.1,1,3188990,3192371,+
383,CP006881.1,1,3193824,3197205,+
383,CP003329.1,1,3375950,3379331,+
383,CP005997.1,1,3220473,3223854,+
383,CP002905.1,1,3323336,3326700,+
383,AP011541.2,1,3154217,3157593,+
383,CP002183.1,1,3166649,3170033,+
383,AP012496.1,1,3208267,3211648,+
383,CP004405.1,1,3151682,3155063,+
383,CP010314.1,1,3355464,3358845,+
383,CP003783.1,1,3307411,3310792,+
383,CP003695.1,1,847630,851011,-
382,CP009796.1,1,3224607,3230045,+
382,CP007800.1,1,3339621,3345059,+
382,AL009126.3,1,3366854,3372292,+
382,CP002468.1,1,1374711,1380149,+
382,CP004019.1,1,3179281,3184719,+
382,CP002906.1,1,3164391,3169829,+
382,CP010052.1,1,3366866,3372304,+
382,CP010053.1,1,3366620,3372058,+
382,CP008698.1,1,3344892,3350330,+
382,CP007409.1,1,3179874,3185312,+
382,CP006881.1,1,3184708,3190146,+
382,CP003329.1,1,3366834,3372272,+
382,CP005997.1,1,3211357,3216785,+
382,CP002905.1,1,3314203,3319639,+
382,AP011541.2,1,3145099,3150540,+
382,CP002183.1,1,3157533,3162969,+
382,AP012496.1,1,3199151,3204589,+
382,CP004405.1,1,3142562,3148000,+
382,CP010314.1,1,3346348,3351786,+
382,CP003783.1,1,3298295,3303733,+
382,CP003695.1,1,854690,860128,-
381,CP009796.1,1,3213176,3222337,+
381,CP007800.1,1,3328391,3337351,+
381,AL009126.3,1,3355624,3364584,+
381,CP002468.1,1,1363280,1372441,+
381,CP004019.1,1,3167850,3177011,+
381,CP002906.1,1,3153161,3162121,+
381,CP010052.1,1,3355636,3364596,+
381,CP010053.1,1,3355390,3364350,+
381,CP008698.1,1,3333662,3342622,+
381,CP007409.1,1,3168645,3177604,+
381,CP006881.1,1,3173478,3182438,+
381,CP003329.1,1,3355604,3364564,+
381,CP005997.1,1,3200127,3209087,+
381,CP009749.1,1,3142311,3151262,+
381,CP002905.1,1,3302973,3311932,+
381,AP011541.2,1,3133869,3142829,+
381,CP009611.1,1,3149175,3158127,+
381,CP002183.1,1,3146303,3155262,+
381,AP012496.1,1,3187921,3196881,+
381,CP004405.1,1,3131131,3140292,+
381,CP010314.1,1,3335118,3344078,+
381,CP003783.1,1,3287065,3296025,+
381,CP003695.1,1,862399,871358,-
381,CP009748.1,1,3136488,3145439,+
380,CP009796.1,1,3212034,3213174,+
380,CP002468.1,1,1362138,1363278,+
379,CP009796.1,1,3209686,3212033,+
379,CP007800.1,1,3324966,3327313,+
379,AL009126.3,1,3352199,3354546,+
379,CP002468.1,1,1359797,1362136,+
379,CP004019.1,1,3164432,3166779,+
379,CP002906.1,1,3149770,3152118,+
379,CP010052.1,1,3352211,3354558,+
379,CP010053.1,1,3351965,3354312,+
379,CP008698.1,1,3330237,3332584,+
379,CP007409.1,1,3165226,3167573,+
379,CP006881.1,1,3170053,3172400,+
379,CP003329.1,1,3352179,3354526,+
379,CP005997.1,1,3196702,3199049,+
379,CP002905.1,1,3299266,3301606,+
379,AP011541.2,1,3130445,3132792,+
379,CP002183.1,1,3142638,3144976,+
379,AP012496.1,1,3184496,3186843,+
379,CP004405.1,1,3127713,3130060,+
379,CP010314.1,1,3331693,3334040,+
379,CP003783.1,1,3283640,3285987,+
379,CP003695.1,1,872436,874782,-
378,CP009796.1,1,3204369,3206835,+
378,CP007800.1,1,3319649,3322115,+
378,AL009126.3,1,3346882,3349348,+
378,CP002468.1,1,1354480,1356946,+
378,CP004019.1,1,3159115,3161581,+
378,CP002906.1,1,3144454,3146919,+
378,CP010052.1,1,3346894,3349360,+
378,CP010053.1,1,3346648,3349114,+
378,CP008698.1,1,3324920,3327386,+
378,CP007409.1,1,3159909,3162375,+
378,CP006881.1,1,3164736,3167202,+
378,CP003329.1,1,3346862,3349328,+
378,CP005997.1,1,3191385,3193851,+
378,CP009749.1,1,3132657,3135088,+
378,CP002905.1,1,3293949,3296415,+
378,AP011541.2,1,3125135,3127594,+
378,CP009611.1,1,3136502,3138933,+
378,CP002183.1,1,3137321,3139787,+
378,AP012496.1,1,3179179,3181645,+
378,CP004405.1,1,3122396,3124862,+
378,CP010314.1,1,3326376,3328842,+
378,CP003783.1,1,3278323,3280789,+
378,CP003695.1,1,877634,880100,-
378,CP009748.1,1,3123817,3126249,+
377,CP009796.1,1,3193253,3203117,+
377,CP007800.1,1,3308515,3318397,+
377,AL009126.3,1,3335748,3345630,+
377,CP002468.1,1,1343346,1353228,+
377,CP004019.1,1,3148014,3157863,+
377,CP002906.1,1,3133335,3143203,+
377,CP010052.1,1,3335760,3345642,+
377,CP010053.1,1,3335514,3345396,+
377,CP008698.1,1,3313786,3323668,+
377,CP007409.1,1,3148772,3158657,+
377,CP006881.1,1,3153602,3163484,+
377,CP003329.1,1,3335728,3345610,+
377,CP005997.1,1,3180254,3190133,+
377,CP002905.1,1,3282588,3292698,+
377,AP011541.2,1,3113857,3123883,+
377,CP002183.1,1,3125330,3136070,+
377,AP012496.1,1,3168045,3177927,+
377,CP004405.1,1,3111273,3121144,+
377,CP010314.1,1,3315242,3325124,+
377,CP003783.1,1,3267189,3277071,+
377,CP003695.1,1,881352,891233,-
376,CP009796.1,1,3175531,3192510,+
376,CP007800.1,1,3290791,3307771,+
376,AL009126.3,1,3318024,3335004,+
376,CP002468.1,1,1325620,1342602,+
376,CP004019.1,1,3130284,3147267,+
376,CP002906.1,1,3114002,3130966,+
376,CP010052.1,1,3318036,3335016,+
376,CP010053.1,1,3317790,3334770,+
376,CP008698.1,1,3296062,3313042,+
376,CP007409.1,1,3131053,3148037,+
376,CP006881.1,1,3135878,3152858,+
376,CP003329.1,1,3318004,3334984,+
376,CP005997.1,1,3162528,3179508,+
376,CP002905.1,1,3260228,3277204,+
376,AP011541.2,1,3096131,3113112,+
376,CP002183.1,1,3106773,3123759,+
376,AP012496.1,1,3150321,3167301,+
376,CP004405.1,1,3093586,3110569,+
376,CP010314.1,1,3297518,3314498,+
376,CP003783.1,1,3249465,3266445,+
376,CP003695.1,1,891977,908957,-
375,CP009796.1,1,3159901,3161266,+
375,CP007800.1,1,3275160,3276524,+
375,AL009126.3,1,3302393,3303757,+
375,CP002468.1,1,1309988,1311352,+
375,CP004019.1,1,3114452,3115815,+
375,CP002906.1,1,3093189,3094553,+
375,CP010052.1,1,3302405,3303769,+
375,CP010053.1,1,3302159,3303523,+
375,CP008698.1,1,3280431,3281795,+
375,CP007409.1,1,3115420,3116784,+
375,CP006881.1,1,3120247,3121611,+
375,CP003329.1,1,3302373,3303737,+
375,CP005997.1,1,3146895,3148259,+
375,CP002905.1,1,3244410,3245773,+
375,AP011541.2,1,3063954,3065316,+
375,CP002183.1,1,3085828,3087192,+
375,AP012496.1,1,3134690,3136054,+
375,CP004405.1,1,3077754,3079117,+
375,CP010314.1,1,3281887,3283251,+
375,CP003783.1,1,3233832,3235196,+
375,CP003695.1,1,923224,924587,-
374,CP009796.1,1,3135206,3158383,+
374,CP007800.1,1,3250666,3273642,+
374,AL009126.3,1,3277899,3300875,+
374,CP002468.1,1,1285298,1308470,+
374,CP004019.1,1,3089757,3112934,+
374,CP002906.1,1,3068696,3091672,+
374,CP010052.1,1,3277911,3300887,+
374,CP010053.1,1,3277665,3300641,+
374,CP008698.1,1,3255937,3278913,+
374,CP007409.1,1,3090923,3113902,+
374,CP006881.1,1,3095753,3118729,+
374,CP003329.1,1,3277879,3300855,+
374,CP005997.1,1,3122401,3145377,+
374,CP002905.1,1,3219917,3242892,+
374,AP011541.2,1,3039462,3062436,+
374,CP002183.1,1,3061337,3084310,+
374,AP012496.1,1,3110196,3133172,+
374,CP004405.1,1,3053068,3076236,+
374,CP010314.1,1,3257393,3280369,+
374,CP003783.1,1,3209338,3232314,+
374,CP003695.1,1,926105,949084,-
373,CP009796.1,1,3126806,3129116,+
373,CP007800.1,1,3242266,3244576,+
373,AL009126.3,1,3269499,3271809,+
373,CP002468.1,1,1276897,1279207,+
373,CP004019.1,1,3081358,3083668,+
373,CP002906.1,1,3060304,3062614,+
373,CP010052.1,1,3269511,3271821,+
373,CP010053.1,1,3269265,3271575,+
373,CP008698.1,1,3247537,3249847,+
373,CP007409.1,1,3082541,3084851,+
373,CP006881.1,1,3087353,3089663,+
373,CP003329.1,1,3269479,3271789,+
373,CP005997.1,1,3114001,3116311,+
373,CP002905.1,1,3211519,3213829,+
373,AP011541.2,1,3031059,3033369,+
373,CP002183.1,1,3052941,3055251,+
373,AP012496.1,1,3101796,3104106,+
373,CP004405.1,1,3044669,3046979,+
373,CP010314.1,1,3248993,3251303,+
373,CP003783.1,1,3200938,3203248,+
373,CP003695.1,1,955174,957485,-
372,CP009796.1,1,3114634,3125061,+
372,CP007800.1,1,3230099,3240516,+
372,AL009126.3,1,3257332,3267749,+
372,CP002468.1,1,1264734,1275164,+
372,CP004019.1,1,3069185,3079613,+
372,CP002906.1,1,3048131,3058559,+
372,CP010052.1,1,3257344,3267761,+
372,CP010053.1,1,3257098,3267515,+
372,CP008698.1,1,3235370,3245787,+
372,CP007409.1,1,3070367,3080796,+
372,CP006881.1,1,3075186,3085603,+
372,CP003329.1,1,3257312,3267729,+
372,CP005997.1,1,3101834,3112251,+
372,CP002905.1,1,3199330,3209750,+
372,AP011541.2,1,3018945,3029371,+
372,CP002183.1,1,3040759,3051184,+
372,AP012496.1,1,3089629,3100046,+
372,CP004405.1,1,3032496,3042924,+
372,CP010314.1,1,3236826,3247243,+
372,CP003783.1,1,3188771,3199188,+
372,CP003695.1,1,959230,969657,-
371,CP009796.1,1,3111469,3114194,+
371,CP002468.1,1,1261568,1264294,+
371,CP007409.1,1,3067201,3069927,+
371,CP002905.1,1,3196164,3198890,+
371,AP011541.2,1,3015780,3018505,+
370,CP009796.1,1,3101725,3111336,+
370,CP007800.1,1,3217227,3226837,+
370,AL009126.3,1,3244460,3254070,+
370,CP002468.1,1,1251823,1261435,+
370,CP004019.1,1,3056342,3065952,+
370,CP002906.1,1,3035295,3044906,+
370,CP010052.1,1,3244472,3254082,+
370,CP010053.1,1,3244226,3253836,+
370,CP008698.1,1,3222498,3232108,+
370,CP007409.1,1,3057457,3067068,+
370,CP006881.1,1,3062314,3071924,+
370,CP003329.1,1,3244442,3254052,+
370,CP005997.1,1,3088999,3098609,+
370,CP002905.1,1,3186422,3196031,+
370,AP011541.2,1,3006037,3015647,+
370,CP002183.1,1,3027921,3037505,+
370,AP012496.1,1,3076757,3086367,+
370,CP004405.1,1,3019653,3029263,+
370,CP010314.1,1,3223954,3233564,+
370,CP003783.1,1,3175899,3185509,+
370,CP003695.1,1,972919,982533,-
369,CP009796.1,1,3084245,3095313,+
369,CP007800.1,1,3199767,3210816,+
369,AL009126.3,1,3227000,3238049,+
369,CP002468.1,1,1234365,1245412,+
369,CP004019.1,1,3038856,3049928,+
369,CP002906.1,1,3017795,3028878,+
369,CP010052.1,1,3227012,3238061,+
369,CP010053.1,1,3226766,3237815,+
369,CP008698.1,1,3205038,3216087,+
369,CP007409.1,1,3039974,3051045,+
369,CP006881.1,1,3044854,3055903,+
369,CP003329.1,1,3226982,3238031,+
369,CP005997.1,1,3071539,3082588,+
369,CP002905.1,1,3169145,3180012,+
369,AP011541.2,1,2988581,2999628,+
369,CP002183.1,1,3015504,3026368,+
369,AP012496.1,1,3059297,3070346,+
369,CP004405.1,1,3002167,3013239,+
369,CP010314.1,1,3206494,3217543,+
369,CP003783.1,1,3158439,3169488,+
369,CP003695.1,1,988941,999987,-
368,CP009796.1,1,3080205,3082057,+
368,CP007800.1,1,3195721,3197580,+
368,AL009126.3,1,3222954,3224813,+
368,CP002468.1,1,1230329,1232180,+
368,CP004019.1,1,3034809,3036667,+
368,CP002906.1,1,3013744,3015606,+
368,CP010052.1,1,3222966,3224825,+
368,CP010053.1,1,3222720,3224579,+
368,CP008698.1,1,3200992,3202851,+
368,CP007409.1,1,3035929,3037785,+
368,CP006881.1,1,3040808,3042667,+
368,CP003329.1,1,3222936,3224795,+
368,CP005997.1,1,3067492,3069351,+
368,CP002905.1,1,3164970,3166830,+
368,AP011541.2,1,2984537,2986393,+
368,CP002183.1,1,3011491,3013350,+
368,AP012496.1,1,3055251,3057110,+
368,CP004405.1,1,2998120,2999978,+
368,CP010314.1,1,3202448,3204307,+
368,CP003783.1,1,3154393,3156252,+
368,CP003695.1,1,1002172,1004030,-
367,CP009796.1,1,3073432,3075123,+
367,CP007800.1,1,3188949,3190640,+
367,AL009126.3,1,3216182,3217873,+
